user	send_text
Vict.胡	典型的感觉阿富汗是彻头彻尾的输了
Maxxxxyu	军工企业可是大赢特赢
花生壹	帝国坟场的名头不是谁都有资格叫的
Vict.胡	不打阿富汗 中国也不会有空间能发展起来了
Nietzsche	没见过
祝狗蛋	海湾战争太快了（
祝狗蛋	没发生就炸没了
Vict.胡	等奥巴马在搞东亚再平衡的时候
花生壹	这俩不搭边吧
Vict.胡	都已经晚了
花生刀	这种国家，打赢容易，但是守不住
花生刀	不能一直耗着，没完没了的
祝狗蛋	现在就记得小时候看小布什的伊拉克了
Maxxxxyu	主要是伊拉克牵制了美国经历
花生刀	把塔利班推翻就算赢了，但是你不可能把他们灭了
花生骚	乔治布什
花生刀	大山里一躲也没办法
祝狗蛋	这么多年了  我觉得美国真就只出过一个奥黑算是有能
祝狗蛋	其他的 真都小学x士水平
花生壹	美国已经废了
花生刀	开玩笑了
Vict.胡	奥的遗产还算是可以了
花生刀	美国这种体制，选谁上来都差不多
花生刀	我看就是特朗普奇葩一点，其他差别都不大
花生骚	[捂脸]拉登好像是因为打印机联网，复印打印的东西泄露了 才被抓到
Vict.胡	川普算是个异类，貌似美帝建国到现在都没遇到锅他这种人物。。
花生骚	[破涕为笑]美国佬用脚投票投的川普
花生刀	如果当时上了希拉里，不知道会怎么样
宋超	奥巴马 现在搞的什么同性恋什么鬼
我小帅呢	群里应该有股东
宋超	都是因为奥巴马
花生刀	但是我感觉也不会差太多
祝狗蛋	完了 崆峒即深柜
Maxxxxyu	群里有宁波私行
大板	站出来，发个红包
宋超	这个王巴羔子
宋超	八
Nietzsche	超哥怎么突然这么激动
花生脑	完了第一次见宋哥骂人
我小帅呢	对哈
花生脑	要出大事情了
祝狗蛋	掩饰自己是0
宋超	奥巴马是最伟大的美国总统？
宋超	罗斯福：那我呢？
Maxxxxyu	他跟伟大沾不上边吧
花生猫	刚才这个面试
花生壹	奥巴马是最伟大的美国统0
花生猫	过往的项目是一个都没问啊- -
祝狗蛋	奥黑的歌单不错
花生汤	恭喜猫猫
祝狗蛋	没事看看spotify 年年都发
祝狗蛋	做SSO的？
阿利群	恭喜猫猫
花生猫	嗯，对内sso
laughing	@花生猫 猫猫在吗
花生猫	死了
laughing	[无语]
-	这个都问了什么
花生猫	openresty相关的东西
花生骚	sso的跨域带token
花生骚	难吗
花生猫	不知道
花生碎	打仗没意思想看 特种营救kk园行动
花生壹	？？？
花生猫	完全不会
花生骚	我之前想给公司的内部项目整，后面还是同域下算了
花生壹	你确定你面试的不是ops岗位？@花生猫 
花生骚	别给自己整复杂了
花生骚	不是大公司
花生棒	@芝士夹心饼干 总结下今日聊天主题
花生猫	拉我进去，我给你整
花生壹	openresty的话应该要你比较熟悉lua吧
花生猫	不是
花生壹	你一个java狗
花生猫	熟悉
花生猫	咋不熟悉
花生壹	这不是莫名其妙么
花生猫	redis脚本都是用lua写的
花生骚	我公司dau才几千，请不起周哥
花生猫	[表情]
花生壹	是我唐突了
花生骚	现在基本就我在全干了
花生壹	花生毛天天撸啊
花生猫	没事儿，我工资要求低
花生壹	当然熟练
花生猫	拉我进去帮你分担
花生骚	[表情]
ember	行情这么差么
ember	工资低+小雏菊都卖不出了
花生猫	好差啊
花生骚	快手这个工资不低了 还16薪
花生猫	诶
祝狗蛋	下回用千题呼他们脸
花生骚	25-40k
花生汤	40w起步了
花生汤	吊炸天
祝狗蛋	40w起步了
祝狗蛋	吊炸天
Maxxxxyu	40w起步了
Maxxxxyu	吊炸天
花生骚	接过快手和字节的开放平台，很明显的一点差异是 快手还得快递寄合同签约，字节直接电子合同
花生猫	我只有151
宋超	极空间 NAS 私有云硬件虚拟机功能上线：支持安装 Win / Linux、可远程连接
宋超	https://www.ithome.com/0/708/071.htm
小熊猫	快手加班吗
花生骚	快手双休还是大小周啊周哥
花生猫	不休息都可以啊
花生猫	年纪轻轻的，休息什么
祝狗蛋	那就是快死了
花生猫	但是不要让我瞎jb坐班就可以
阿利群	不是都说互联网要死了嘛，怎么猫猫天天有面试？大佬无疑了
花生碎	树立正确的就业观[666]
花生猫	简历好看点儿罢了
花生猫	要不是之前在渣浪实习
realwanggj	猫猫是啥？
花生猫	有点儿三高经验
小熊猫	羡慕三高
花生猫	不然哪儿能找到这么多面试……
花生猫	诶
花生猫	问题是，我还没过……
ember	[棒]
花生棒	@芝士夹心饼干 赶紧的
realwanggj	互联网底层民工流动性一直很强的，都呆不住，走的多招的也多，但是感觉需求在这，岗位总数也不少的。
花生壹	不是都说互联网要死了嘛，怎么猫猫天天有面试？大佬无疑了
蛋蛋	猫猫还是年轻
花生壹	wangjj怎么这么懂
小熊猫	猫猫还是年轻
realwanggj	m
realwanggj	。
蛋蛋	你要是个野鸡大学野鸡专业 35+ 你再试试
realwanggj	别这么叫，有点GAYGAY的
花生碎	[表情]
花生壹	本来不就是么
蛋蛋	除非你在上家做到架构师
花生棒	今天太晒了
realwanggj	wanggj
Nietzsche	难受
realwanggj	不是wangjj
realwanggj	不一样
realwanggj	谢谢
realwanggj	骚死了
realwanggj	骚的程度仅次于01
花生汤	王搞基？
花生棒	王gj啥意思
花生猫	诶……
花生壹	区别不大
花生猫	野鸡大学不敢吱声
realwanggj	我也是野鸡大学
realwanggj	谢谢
蛋蛋	基本 35+只能去面架构师这种了
蛋蛋	要求高的一逼
花生壹	你们好歹大学呢
阿利群	难道大家不都是post一把梭嘛？？？[旺柴]
陈浩强	[表情]
花生壹	我大专
花生棒	你不是男开大学吗
蛋蛋	中大型的厂子 光看你简历 学历不行直接 pass
陈浩强	我还问过这个
realwanggj	主要感觉35前履历如果没啥，后面不好搞。
花生壹	你不是男开大学吗
realwanggj	隔壁技工学校
Nietzsche	我还是野鸡专业    别骂了
陈浩强	隔壁是天大呀
花生猫	现在特么小厂也要211了
花生猫	咋活啊
花生汤	压力拉满
阿利群	所以说，大学生太多了，支持国家55分流政策
realwanggj	南开有很多骚的，我们学校这点好一些，还是更加朴素一些。
小熊猫	我感觉外企不怎么看学校。
花生壹	我现在的工作是找关系进的
大板	1和0的关系吗
小熊猫	同事有一些二本三本大专，还有高中的。
花生壹	我和ceo以前是同事啊
花生猫	巨硬现在不招人啊……
花生猫	诶
realwanggj	看什么外企和岗位，差不少的。
大板	牛逼
阿利群	看什么岗位咯
花生棒	天津大学？
花生猫	而且外企的英语要求比较高吧
花生猫	我好久没学英语了
花生猫	qnq
大板	CTO · 翁
花生猫	读读文档啥的还可以
花生猫	但是用……
花生猫	诶
小熊猫	那就行了
我小帅呢	也分公司
陈浩强	要是外企不用说话，都打字交流我能去
我小帅呢	你日常不需要和外国人开会的话
花生汤	？联合创始人
陈浩强	哈哈
花生壹	不，我不是cto
我小帅呢	邮件很简单的
陈浩强	[表情]
花生壹	我是摸鱼仔，谢谢
陈浩强	说话我一句也说不了
陈浩强	hello
realwanggj	天津 这座城市 英文 有 丰田 大众 采埃孚 LG 三星，吃饭的地方 日料 韩料 和 西餐 就会有很多，而且这些公司的外国高管居住的地方很近。
花生刂巾	苹果直营店里还有残疾人
realwanggj	天津 这座城市 因为 有 丰田 大众 采埃孚 LG 三星，吃饭的地方 日料 韩料 和 西餐 就会有很多，而且这些公司的外国高管居住的地方很近。
我小帅呢	Thank you
花生刂巾	感觉有一部分是营销
花生碎	苹果销售怎么都那么有气质
小熊猫	校招一般看中学校，社招看的很少。
阿利群	？？？
花生汤	？？？
Felix	？？？
realwanggj	不过这些外企，除非很深的国外学历或者背景，可能才能晋升到中层。
花生刂巾	上次看visionpro的开发指导视频里面就有一个盲人
陈浩强	[表情]
realwanggj	天津 新兴 互联网外企 很少。
花生刂巾	wwdc里面之前还出现一个坐轮椅的
Vict.胡	我还特意看完了
花生猫	……
laughing	？
Vict.胡	那个老哥明显是视障或者视弱人事
laughing	内推我我进微软吧。
laughing	我色弱
laughing	还脱发
Vict.胡	只能说苹果在这方面真的是深入文化了
花生汤	内推我我进微软吧。
laughing	大厂才能包容我
花生汤	我智障
realwanggj	给我个大厂看门扫地的稳定职位就好。
花生壹	我lgbt
小熊猫	可以的
花生仁	我也想去微软
花生壹	我也想去微软
Felix	我也想去微软
我小帅呢	你老公是谁
我小帅呢	怎么个变态法
花生刀	内射进微软
花生壹	内射进微软
花生仁	@小熊猫 我啥都不会能去么
Felix	内射进微软
laughing	小熊猫加我一下。
laughing	[呲牙]
花生壹	笑笑想内射小熊猫？
小熊猫	都可以来
祝狗蛋	快给小熊猫上个管理吧
祝狗蛋	贿赂一下
花生壹	好家伙
花生壹	小熊猫几个hole啊
花生壹	都要
阿利群	又不是同时用
阿利群	小熊猫可以hold住的
laughing	[无语]
花生碎	是真的包容同时最多三个
花生壹	[表情]
陈浩强	[表情]
花生刂巾	微软要写周报吗
小熊猫	以前有个阿里来的老板让下属写周报
大板	微软要PPT吗
大板	。。。
小熊猫	然后下面直接举报skip manager，然后就取消了。
大板	阿里出来的很多人被熏陶得真的臭名远扬
大板	能力暂且不说，搞形式主义真的有一套
大板	这能是啥大瓜？
花生壹	最近新闻联播是不是有kpi
花生壹	要拉高收视率？
阿利群	什么？不是像社会输出阿里优秀人才嘛？
阿利群	向
花生壹	对，就是我拍的
大板	肯定还有别的照片吧，再来点
无极的传说	这啥啊
大板	会不会是刚子
花生壹	没了，就这一个上新闻的
花生刂巾	是不是刚子
L.G.Y	刚子也上新闻吗
花生棒	绝对是他
花生壹	我觉得不太可能
Vict.胡	这不允许么
ember	大瓜的话新闻联播可不是19:30结束
花生碎	偷乐的冤家
陈浩强	刚子是哪个兄弟们
Felix	啥大瓜
花生壹	寻_记
小熊猫	没有什么允许不允许，下属不满意，老板就应该调整。
花生碎	偷乐现在真的在偷乐
Vict.胡	外企这种真好
花生棒	傻丫头前几天不是发微博来着
陈浩强	熬
花生棒	说今天是个好日子
Vict.胡	国内老板说啥就是啥
小熊猫	微软每个季度会考核manager的下属满意度，下属满意度低要被diss的。
ember	杨臣刚（都赖肛肛）
陈浩强	字节还内置spacex啊
陈浩强	[表情]
ember	还超S级，就叫SS级不行吗
Felix	有啥大瓜
花生壹	和P0的命名有点类似
Felix	寻熬记是啥
陈浩强	[表情]
花生壹	本来最高级是p1事故吧
ember	0发明的
Vict.胡	我就是转发的（
无极的传说	@花生猫 大眼懂网有没有路子
花生仁	硅谷里的hulu 在天台
花生仁	你们还记得么
花生仁	我想要那种工作
花生棒	年底拿下台湾
陈浩强	年底拿下台湾
Felix	今晚突袭台湾
Felix	抢滩登陆台湾
花生碎	活捉林志玲
花生壹	[表情]
花生仁	报告 距离我5公里的台湾我今晚可以登岛么
花生壹	人人有份么
花生壹	又tm上榜了
花生壹	有黑幕
无极的传说	"01101101,专门询问支持HomeKit的摄像头,想折腾人脸识别等自动化,给人一种窥探他人的印象。
翁玉信,对花生猫频繁发出性暗示,整体口吻比较猥亵。
所以综合看来,花生猫因为明确的同性约会发言,最有可能是Gay。当然这只是对聊天记录的分析推理,不代表对其性取向的任何判断。"
花生棒	小火龙蝉联了
Maxxxxyu	猫猫也连续两天了
大板	翁玉信,对花生猫频繁发出性暗示,整体口吻比较猥亵。
大板	在一起吧
西西	为什么max没有上榜啊
Felix	翁玉信,对花生猫频繁发出性暗示,整体口吻比较猥亵。
peak	翁日信？
新花生龙	有没有兴趣搞一个
peak	建议技术组把昵称也考虑进去
陈浩强	代理怎么设置的@新花生龙
新花生龙	这，，，你问这个问题，来个 专业的兄弟告诉他茴香豆的写法
阿利群	秀啊
陈浩强	[表情]
陈浩强	这个的域名是啥
阿利群	这个怎么弄得 想学
新花生龙	https://worldcoin.org/find-orb
peak	学啥啊，直接倒出微信记录，放到gpt里边叫他帮忙分析就可以了
Maxxxxyu	你都没上，我凭什么上[抠鼻]
赤赤	到底能有多大的瓜
Maxxxxyu	看待会儿新闻
Maxxxxyu	据说是今天
新花生龙	很好奇啊，这个不宣布5筒很难收场啊
赤赤	我截图发的新闻就是今天，白天开会晚上公布呗
Vict.胡	秦会有啥下场
花生豆	llm就是不稳定
滴滴滴不上班	看看王局[阴险]
赤赤	秦桧跪着呢
花生豆	一会儿知道谁是gay，一会儿又不想干
新花生龙	秦桧跪着呢
新花生龙	哈哈哈哈哈哈
花生碎	估计下场比我现状还是舒服的
Vict.胡	哪怕不是人间蒸发了。。。
Felix	为啥说他叛国啊
