user	send_text
帅啊	不一定，人可以攀比03的妹妹
GD	[表情]
Roy。	被我拍短了
花生叶	没穿裤子？
花生汤	就会拍自己显得长是吧
祝狗蛋	03的妹妹，有01的多？
大板	[微笑]
Roy。	应该穿了吧
花生汤	？
花生汤	你又发啥了
翁帅	因为躺平？
大板	不知道
Roy。	刚一个妹子腿挺不错的。我没拍好
花生棒	为啥只举报你
大板	是刚才那个吐的视频？
大板	不好说，也可能是因为刚才那个知乎回答
大板	我转发了五六个群
花生汤	。。。你这号废了，重练吧
01101101	这腿？
花生碎	小行被网爆
花生碎	小心
01101101	不错？
大板	判定我是广告骚扰？》重复发消息？
Roy。	我没拍好
花生汤	你蹲着拍@Roy。 
Roy。	看着挺长，挺直的
花生汤	别怕
01101101	这叫什么
花生汤	[表情]
Roy。	怕到不至于，主要是喝不惯茶
Roy。	[表情]
01101101	下次再见你就是微博热搜了
Roy。	很不道德，第一次干，也是最后一次了
Guido	"Apple Vision刀把攀比群
消息统计(今天)
------------
统计起: 2023-07-24 00:00:00
统计止: 2023-07-24 18:46:05
------------
文本消息: 2205 (密文1)
图片消息: 257
视频消息: 11
表情包: 81
文件包: 2
拍了拍: 8
发言人数: 70
总消息: 2580
------------
发言Top10
1.花生仁【168】
2.大板【165】
3.Vict.胡【154】
4.花生棒【133】
5.花生行【125】
6.阿利群【123】
7.花生猫【121】
8.01101101【109】
9.翁帅【107】
10.花生汤【105】
------------
拍了拍TOP1【01101101】共2次
------------
提问题TOP1【ember】共5次"
ggbond	技术组上大分
花生叶	@Guido 这是机器人？还带着防蓝光的眼镜呢
Guido	[动画表情]
01101101	其实我也是腿控
花生汤	我他妈上电视了
Guido	什么机器人 我拿小本本记录下来你们一举一动 作为呈堂证供
